genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 96_1,1026914,1077948,7051,7066,2_7050,2_7065,6,61738,79653,3618,3625,0_3617,0_3624,6,-,79653,61738,3625,3618,0_3624,0_3617,contig_17,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 184_1,85224,940607,6765,7020,2_6764,2_7019,51,1405115,1835936,7007,7143,0_7006,0_7142,51,-,1835936,1405115,7143,7007,0_7142,0_7006,contig_17,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 185_1,1371075,1676071,7145,7249,2_7144,2_7248,27,1885367,2049164,7162,7217,0_7161,0_7216,27,-,2049164,1885367,7217,7162,0_7216,0_7161,contig_17,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 190_1,2146051,2284983,7399,7450,2_7398,2_7449,15,2635798,2707919,7406,7431,0_7405,0_7430,15,-,2707919,2635798,7431,7406,0_7430,0_7405,contig_17,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 32_1,2273944,2305096,8253,8260,2_8252,2_8259,6,3880784,3909934,1236,1243,0_1235,0_1242,6,-,3909934,3880784,1243,1236,0_1242,0_1235,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 34_1,347185,671388,7666,7771,2_7665,2_7770,53,4168750,4422162,1314,1396,0_1313,0_1395,53,-,4422162,4168750,1396,1314,0_1395,0_1313,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 121_1,1397469,1435178,7971,7982,2_7970,2_7981,10,3262640,3298174,4630,4641,0_4629,0_4640,10,-,3298174,3262640,4641,4630,0_4640,0_4629,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 199_1,2355773,2490281,8277,8315,2_8276,2_8314,17,17286,267836,7789,7868,0_7788,0_7867,17,-,267836,17286,7868,7789,0_7867,0_7788,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 46_1,2269916,2309133,9028,9045,2_9027,2_9044,15,6430729,6463079,2013,2028,0_2012,0_2027,15,-,6463079,6430729,2028,2013,0_2027,0_2012,contig_17,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 88_1,2154827,2210010,8988,9008,2_8987,2_9007,6,4192385,4218782,3297,3306,0_3296,0_3305,6,-,4218782,4192385,3306,3297,0_3305,0_3296,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 191_1,2000807,2065355,8933,8953,2_8932,2_8952,12,2797667,2879983,7454,7478,0_7453,0_7477,12,-,2879983,2797667,7478,7454,0_7477,0_7453,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 193_1,918789,1228748,8613,8710,2_8612,2_8709,19,2906762,3192569,7488,7578,0_7487,0_7577,19,-,3192569,2906762,7578,7488,0_7577,0_7487,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 196_1,1668903,1737457,8837,8860,2_8836,2_8859,6,3307667,3326857,7612,7619,0_7611,0_7618,6,-,3326857,3307667,7619,7612,0_7618,0_7611,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 198_1,76342,499226,8367,8480,2_8366,2_8479,38,3556874,3743061,7700,7763,0_7699,0_7762,38,-,3743061,3556874,7763,7700,0_7762,0_7699,scaffold_105,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 112_1,52327,393133,9084,9182,2_9083,2_9181,31,2041778,2287932,4257,4341,0_4256,0_4340,31,-,2287932,2041778,4341,4257,0_4340,0_4256,contig_1,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 173_1,1283816,1341228,9448,9463,2_9447,2_9462,5,4448014,4475246,6523,6528,0_6522,0_6527,5,-,4475246,4448014,6528,6523,0_6527,0_6522,contig_1,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 18_1,270140,366883,9831,9859,2_9830,2_9858,8,2373866,2433587,756,776,0_755,0_775,8,-,2433587,2373866,776,756,0_775,0_755,contig_14,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 24_1,116754,447077,9791,9883,2_9790,2_9882,17,3013403,3142446,956,992,0_955,0_991,17,-,3142446,3013403,992,956,0_991,0_955,contig_14,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 10_1,1579439,1737241,10247,10296,2_10246,2_10295,24,1535102,1675369,493,530,0_492,0_529,24,-,1675369,1535102,530,493,0_529,0_492,contig_16,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 5_1,929422,1124441,10035,10095,2_10034,2_10094,14,302649,435615,114,152,0_113,0_151,14,-,435615,302649,152,114,0_151,0_113,contig_16,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 6_1,844791,1408637,10005,10180,2_10004,2_10179,30,456845,969899,162,330,0_161,0_329,30,-,969899,456845,330,162,0_329,0_161,contig_16,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 111_1,511385,573443,9905,9929,2_9904,2_9928,8,1946345,1998111,4227,4243,0_4226,0_4242,8,-,1998111,1946345,4243,4227,0_4242,0_4226,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 126_1,2507180,2750169,772,835,1_771,1_834,24,886133,1208946,7179,7273,3_7178,3_7272,24,+,886133,1208946,7179,7273,3_7178,3_7272,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 127_1,1511769,1585457,462,484,1_461,1_483,15,1001447,1080270,7215,7237,3_7214,3_7236,15,+,1001447,1080270,7215,7237,3_7214,3_7236,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 132_1,1730893,1793612,536,558,1_535,1_557,7,1559806,1585849,7375,7384,3_7374,3_7383,7,+,1559806,1585849,7375,7384,3_7374,3_7383,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 134_1,2830576,3075051,865,938,1_864,1_937,30,1828607,2230088,7470,7601,3_7469,3_7600,30,+,1828607,2230088,7470,7601,3_7469,3_7600,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 136_1,2198537,2376718,683,732,1_682,1_731,27,2262512,2497424,7612,7684,3_7611,3_7683,27,+,2262512,2497424,7612,7684,3_7611,3_7683,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 137_1,1937458,2063111,605,642,1_604,1_641,16,2502403,2653073,7687,7727,3_7686,3_7726,16,+,2502403,2653073,7687,7727,3_7686,3_7726,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 141_1,2807019,2829576,856,864,1_855,1_863,8,2898339,2933011,7809,7821,3_7808,3_7820,8,+,2898339,2933011,7809,7821,3_7808,3_7820,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 142_1,2435840,2629801,749,805,1_748,1_804,13,3162335,3243316,7879,7908,3_7878,3_7907,13,+,3162335,3243316,7879,7908,3_7878,3_7907,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 152_1,1141327,1208804,351,370,1_350,1_369,7,2011818,2055339,8659,8669,3_8658,3_8668,7,+,2011818,2055339,8659,8669,3_8658,3_8668,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 158_1,1743233,1770952,539,548,1_538,1_547,6,3082178,3100104,8980,8985,3_8979,3_8984,6,+,3082178,3100104,8980,8985,3_8979,3_8984,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847526.1,Exophiala_mesophila_vs_Exophiala_crusticola: 160_1,2143175,2197549,666,682,1_665,1_681,13,238001,302730,9072,9091,3_9071,3_9090,13,+,238001,302730,9072,9091,3_9071,3_9090,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 17_1,160969,255305,1299,1325,1_1298,1_1324,15,2453629,2525034,820,841,3_819,3_840,15,+,2453629,2525034,820,841,3_819,3_840,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 27_1,544542,653483,1424,1452,1_1423,1_1451,12,4184759,4267746,1354,1376,3_1353,3_1375,12,+,4184759,4267746,1354,1376,3_1353,3_1375,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 50_1,740208,1286760,1479,1660,1_1478,1_1659,52,1799092,2530588,2540,2761,3_2539,3_2760,52,+,1799092,2530588,2540,2761,3_2539,3_2760,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 54_1,325992,679974,1349,1462,1_1348,1_1461,25,2871589,3151698,2874,2988,3_2873,3_2987,25,+,2871589,3151698,2874,2988,3_2873,3_2987,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 68_1,1511519,1616623,1747,1775,1_1746,1_1774,13,36590,175084,3718,3765,3_3717,3_3764,13,+,36590,175084,3718,3765,3_3717,3_3764,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 69_1,2544960,2603610,2075,2100,1_2074,1_2099,20,236998,311329,3781,3812,3_3780,3_3811,20,+,236998,311329,3781,3812,3_3780,3_3811,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 70_1,1722697,1897718,1816,1870,1_1815,1_1869,18,322560,461249,3817,3860,3_3816,3_3859,18,+,322560,461249,3817,3860,3_3816,3_3859,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 80_1,3498640,3521990,2402,2411,1_2401,1_2410,9,2367876,2391474,4485,4494,3_4484,3_4493,9,+,2367876,2391474,4485,4494,3_4484,3_4493,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 82_1,3359091,3383098,2353,2362,1_2352,1_2361,8,2468186,2502554,4517,4527,3_4516,3_4526,8,+,2468186,2502554,4517,4527,3_4516,3_4526,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 83_1,3698073,3838298,2464,2513,1_2463,1_2512,20,2545469,2639680,4540,4568,3_4539,3_4567,20,+,2545469,2639680,4540,4568,3_4539,3_4567,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 85_1,2618489,2676255,2103,2120,1_2102,1_2119,14,2744064,2794566,4611,4626,3_4610,3_4625,14,+,2744064,2794566,4611,4626,3_4610,3_4625,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 86_1,3383340,3753212,2363,2486,1_2362,1_2485,38,2906653,3342589,4658,4810,3_4657,3_4809,38,+,2906653,3342589,4658,4810,3_4657,3_4809,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 88_1,2690255,2752071,2124,2146,1_2123,1_2145,18,3488109,3553044,4845,4865,3_4844,3_4864,18,+,3488109,3553044,4845,4865,3_4844,3_4864,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 89_1,1795774,1987690,1843,1897,1_1842,1_1896,14,3681847,3844511,4906,4940,3_4905,3_4939,14,+,3681847,3844511,4906,4940,3_4905,3_4939,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 90_1,1421363,1495639,1712,1741,1_1711,1_1740,12,3900444,3960530,4957,4980,3_4956,3_4979,12,+,3900444,3960530,4957,4980,3_4956,3_4979,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 94_1,3256385,3335887,2324,2348,1_2323,1_2347,23,4513018,4613778,5149,5176,3_5148,3_5175,23,+,4513018,4613778,5149,5176,3_5148,3_5175,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 95_1,3130352,3185511,2276,2300,1_2275,1_2299,19,4626075,4692834,5179,5200,3_5178,3_5199,19,+,4626075,4692834,5179,5200,3_5178,3_5199,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 135_1,83357,112481,1270,1278,1_1269,1_1277,6,2016154,2061657,7534,7546,3_7533,3_7545,6,+,2016154,2061657,7534,7546,3_7533,3_7545,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 10_1,3065183,3293926,3524,3606,1_3523,1_3605,23,1528746,1642180,501,537,3_500,3_536,23,+,1528746,1642180,501,537,3_500,3_536,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 11_1,2892800,2964465,3467,3491,1_3466,1_3490,9,1645312,1750593,539,574,3_538,3_573,9,+,1645312,1750593,539,574,3_538,3_573,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 24_1,1331916,1429911,2970,3002,1_2969,1_3001,15,3529098,3697671,1156,1205,3_1155,3_1204,15,+,3529098,3697671,1156,1205,3_1155,3_1204,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 3_1,3138352,3157842,3549,3556,1_3548,1_3555,7,185632,208829,66,73,3_65,3_72,7,+,185632,208829,66,73,3_65,3_72,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 4_1,2039467,2330127,3204,3293,1_3203,1_3292,34,360963,732730,118,235,3_117,3_234,34,+,360963,732730,118,235,3_117,3_234,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 6_1,3164942,3341023,3558,3626,1_3557,1_3625,22,833705,945420,266,306,3_265,3_305,22,+,833705,945420,266,306,3_265,3_305,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 8_1,2638205,2665203,3392,3402,1_3391,1_3401,9,1180040,1215052,378,390,3_377,3_389,9,+,1180040,1215052,378,390,3_377,3_389,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 64_1,493624,1043368,2704,2871,1_2703,1_2870,46,4568765,4981596,3424,3550,3_3423,3_3549,46,+,4568765,4981596,3424,3550,3_3423,3_3549,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 53_1,3285819,3312369,4921,4930,1_4920,1_4929,6,2785520,2813606,2853,2863,3_2852,3_2862,6,+,2785520,2813606,2853,2863,3_2852,3_2862,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 55_1,57058,68337,3861,3866,1_3860,1_3865,6,3023545,3034502,2929,2934,3_2928,3_2933,6,+,3023545,3034502,2929,2934,3_2928,3_2933,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 58_1,3430198,3682146,4965,5037,1_4964,1_5036,16,3546935,3689071,3118,3156,3_3117,3_3155,16,+,3546935,3689071,3118,3156,3_3117,3_3155,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 59_1,2767240,2918022,4773,4820,1_4772,1_4819,19,3738944,3851864,3171,3206,3_3170,3_3205,19,+,3738944,3851864,3171,3206,3_3170,3_3205,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 60_1,2189888,2427032,4589,4669,1_4588,1_4668,17,3852776,3924033,3207,3227,3_3206,3_3226,17,+,3852776,3924033,3207,3227,3_3206,3_3226,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 61_1,1922898,2156409,4504,4579,1_4503,1_4578,19,3955627,4053615,3238,3267,3_3237,3_3266,19,+,3955627,4053615,3238,3267,3_3237,3_3266,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 79_1,3758084,4017759,5059,5134,1_5058,1_5133,15,2223761,2363878,4440,4482,3_4439,3_4481,15,+,2223761,2363878,4440,4482,3_4439,3_4481,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847523.1,Exophiala_mesophila_vs_Exophiala_crusticola: 115_1,2586108,2700409,4717,4752,1_4716,1_4751,16,3435872,3533523,6419,6451,3_6418,3_6450,16,+,3435872,3533523,6419,6451,3_6418,3_6450,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847523.1,Exophiala_mesophila_vs_Exophiala_crusticola: 116_1,3034922,3671763,4848,5032,1_4847,1_5031,42,3563853,4144328,6463,6626,3_6462,3_6625,42,+,3563853,4144328,6463,6626,3_6462,3_6625,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847523.1,Exophiala_mesophila_vs_Exophiala_crusticola: 117_1,2157235,2179275,4580,4586,1_4579,1_4585,6,3988016,4005318,6589,6594,3_6588,3_6593,6,+,3988016,4005318,6589,6594,3_6588,3_6593,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 147_1,466930,480151,4011,4017,1_4010,1_4016,6,819695,838270,8290,8295,3_8289,3_8294,6,+,819695,838270,8290,8295,3_8289,3_8294,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 148_1,848422,1196445,4142,4259,1_4141,1_4258,34,850989,1194509,8301,8401,3_8300,3_8400,34,+,850989,1194509,8301,8401,3_8300,3_8400,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 149_1,1491534,1815958,4349,4468,1_4348,1_4467,53,1104097,1801911,8379,8604,3_8378,3_8603,53,+,1104097,1801911,8379,8604,3_8378,3_8603,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 150_1,1265189,1288962,4276,4283,1_4275,1_4282,6,1896433,1924277,8623,8630,3_8622,3_8629,6,+,1896433,1924277,8623,8630,3_8622,3_8629,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_17,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 153_1,415573,450464,3991,4005,1_3990,1_4004,7,2125670,2159589,8692,8704,3_8691,3_8703,7,+,2125670,2159589,8692,8704,3_8691,3_8703,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 19_1,747281,805711,5398,5417,1_5397,1_5416,17,2787739,2858426,909,930,3_908,3_929,17,+,2787739,2858426,909,930,3_908,3_929,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 25_1,1647642,1688402,5686,5696,1_5685,1_5695,9,3756366,3805459,1226,1248,3_1225,3_1247,9,+,3756366,3805459,1226,1248,3_1225,3_1247,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 30_1,259140,351062,5250,5280,1_5249,1_5279,18,4407070,4511376,1423,1459,3_1422,3_1458,18,+,4407070,4511376,1423,1459,3_1422,3_1458,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 32_1,678428,744325,5378,5397,1_5377,1_5396,11,4588424,4690790,1482,1511,3_1481,3_1510,11,+,4588424,4690790,1482,1511,3_1481,3_1510,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 33_1,836192,995603,5427,5478,1_5426,1_5477,29,4700842,4907421,1514,1585,3_1513,3_1584,29,+,4700842,4907421,1514,1585,3_1513,3_1584,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 35_1,1450283,2033406,5634,5811,1_5633,1_5810,47,5106992,5515285,1661,1782,3_1660,3_1781,47,+,5106992,5515285,1661,1782,3_1660,3_1781,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 36_1,606401,673247,5354,5377,1_5353,1_5376,11,5561681,5660025,1797,1826,3_1796,3_1825,11,+,5561681,5660025,1797,1826,3_1796,3_1825,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 38_1,1366941,1400518,5607,5618,1_5606,1_5617,10,5847602,5884652,1894,1906,3_1893,3_1905,10,+,5847602,5884652,1894,1906,3_1893,3_1905,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 39_1,1940489,2062818,5786,5821,1_5785,1_5820,14,5936539,5997312,1921,1936,3_1920,3_1935,14,+,5936539,5997312,1921,1936,3_1920,3_1935,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 41_1,2326959,2362205,5898,5913,1_5897,1_5912,6,6083999,6111280,1960,1971,3_1959,3_1970,6,+,6083999,6111280,1960,1971,3_1959,3_1970,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847523.1,Exophiala_mesophila_vs_Exophiala_crusticola: 101_1,4629587,4927321,6602,6686,1_6601,1_6685,29,458339,767353,5473,5585,3_5472,3_5584,29,+,458339,767353,5473,5585,3_5472,3_5584,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847523.1,Exophiala_mesophila_vs_Exophiala_crusticola: 102_1,4435568,4629339,6543,6601,1_6542,1_6600,50,768083,1000579,5586,5653,3_5585,3_5652,50,+,768083,1000579,5586,5653,3_5585,3_5652,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_mesophila,contig_19,KN847523.1,Exophiala_mesophila_vs_Exophiala_crusticola: 104_1,3252625,3280276,6191,6201,1_6190,1_6200,9,1146956,1179530,5703,5714,3_5702,3_5713,9,+,1146956,1179530,5703,5714,3_5702,3_5713,contig_19,Exophiala_crusticola
