genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 82_1,350250,392003,5308,5322,2_5307,2_5321,9,3206731,3247277,2983,2997,0_2982,0_2996,9,-,3247277,3206731,2997,2983,0_2996,0_2982,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 85_1,954837,980221,5480,5490,2_5479,2_5489,10,3681296,3708513,3127,3139,0_3126,0_3138,10,-,3708513,3681296,3139,3127,0_3138,0_3126,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 86_1,1292266,1818652,5584,5688,2_5583,2_5687,45,3730651,4052076,3149,3249,0_3148,0_3248,45,-,4052076,3730651,3249,3149,0_3248,0_3148,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 128_1,1819658,2233983,5689,5810,2_5688,2_5809,59,4034982,4444483,4868,4994,0_4867,0_4993,59,-,4444483,4034982,4994,4868,0_4993,0_4867,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 146_1,60975,330275,5220,5301,2_5219,2_5300,34,1103648,1346690,5465,5549,0_5464,0_5548,34,-,1346690,1103648,5549,5465,0_5548,0_5464,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 20_1,1511499,1606884,6400,6425,2_6399,2_6424,12,2541701,2648213,812,837,0_811,0_836,12,-,2648213,2541701,837,812,0_836,0_811,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 61_1,2223775,2339032,6610,6639,2_6609,2_6638,13,1377070,1463305,2449,2466,0_2448,0_2465,13,-,1463305,1377070,2466,2449,0_2465,0_2448,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 75_1,468987,516609,6091,6103,2_6090,2_6102,9,2614365,2677588,2788,2802,0_2787,0_2801,9,-,2677588,2614365,2802,2788,0_2801,0_2787,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 76_1,1043305,1073803,6259,6265,2_6258,2_6264,6,2681400,2705667,2803,2808,0_2802,0_2807,6,-,2705667,2681400,2808,2803,0_2807,0_2802,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 110_1,1780032,1851939,6481,6507,2_6480,2_6506,10,1857670,1933794,4199,4223,0_4198,0_4222,10,-,1933794,1857670,4223,4199,0_4222,0_4198,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 149_1,2437930,2564231,6674,6710,2_6673,2_6709,20,1709643,1798150,5656,5686,0_5655,0_5685,20,-,1798150,1709643,5686,5656,0_5685,0_5655,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 150_1,1301398,1329601,6333,6341,2_6332,2_6340,6,1819219,1848229,5692,5700,0_5691,0_5699,6,-,1848229,1819219,5700,5692,0_5699,0_5691,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 89_1,2320291,2508829,7460,7520,2_7459,2_7519,22,4444874,4529324,3375,3404,0_3374,0_3403,22,-,4529324,4444874,3404,3375,0_3403,0_3374,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 91_1,1897816,2121998,7331,7390,2_7330,2_7389,7,4685506,4762498,3451,3476,0_3450,0_3475,7,-,4762498,4685506,3476,3451,0_3475,0_3450,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 96_1,1026914,1077948,7051,7066,2_7050,2_7065,6,61738,79653,3618,3625,0_3617,0_3624,6,-,79653,61738,3625,3618,0_3624,0_3617,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 99_1,363439,393361,6851,6862,2_6850,2_6861,9,397115,448651,3723,3742,0_3722,0_3741,9,-,448651,397115,3742,3723,0_3741,0_3722,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 183_1,470387,535913,6888,6910,2_6887,2_6909,8,1327604,1353871,6981,6990,0_6980,0_6989,8,-,1353871,1327604,6990,6981,0_6989,0_6980,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 184_1,69729,940607,6760,7020,2_6759,2_7019,71,1381938,1835936,7003,7143,0_7002,0_7142,71,-,1835936,1381938,7143,7003,0_7142,0_7002,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 185_1,1356632,1676071,7142,7249,2_7141,2_7248,34,1885367,2093671,7162,7232,0_7161,0_7231,34,-,2093671,1885367,7232,7162,0_7231,0_7161,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 186_1,807807,874253,6982,7002,2_6981,2_7001,14,2096023,2156463,7233,7254,0_7232,0_7253,14,-,2156463,2096023,7254,7233,0_7253,0_7232,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 190_1,2126483,2284983,7392,7450,2_7391,2_7449,20,2635798,2713475,7406,7434,0_7405,0_7433,20,-,2713475,2635798,7434,7406,0_7433,0_7405,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 29_1,912701,1073377,7835,7879,2_7834,2_7878,25,3575807,3695046,1147,1181,0_1146,0_1180,25,-,3695046,3575807,1181,1147,0_1180,0_1146,CP034378.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 32_1,2273944,2308322,8253,8261,2_8252,2_8260,8,3878240,3909934,1235,1243,0_1234,0_1242,8,-,3909934,3878240,1243,1235,0_1242,0_1234,CP034378.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 34_1,347185,671388,7666,7771,2_7665,2_7770,58,4168750,4422162,1314,1396,0_1313,0_1395,58,-,4422162,4168750,1396,1314,0_1395,0_1313,CP034378.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 119_1,1108094,1382975,7892,7967,2_7891,2_7966,12,2992714,3080812,4553,4576,0_4552,0_4575,12,-,3080812,2992714,4576,4553,0_4575,0_4552,CP034378.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 120_1,2189145,2257161,8220,8247,2_8219,2_8246,14,3117876,3177488,4589,4609,0_4588,0_4608,14,-,3177488,3117876,4609,4589,0_4608,0_4588,CP034378.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 199_1,2323788,2490281,8266,8315,2_8265,2_8314,28,11689,272292,7787,7869,0_7786,0_7868,28,-,272292,11689,7869,7787,0_7868,0_7786,CP034378.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 2_1,2083136,2150005,8959,8986,2_8958,2_8985,10,89918,132997,33,54,0_32,0_53,10,-,132997,89918,54,33,0_53,0_32,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 3_1,501750,524608,8482,8490,2_8481,2_8489,6,139802,173445,58,68,0_57,0_67,6,-,173445,139802,68,58,0_67,0_57,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 46_1,2262548,2309133,9025,9045,2_9024,2_9044,17,6430729,6467261,2013,2030,0_2012,0_2029,17,-,6467261,6430729,2030,2013,0_2029,0_2012,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 88_1,2154827,2210010,8988,9008,2_8987,2_9007,6,4192385,4218782,3297,3306,0_3296,0_3305,6,-,4218782,4192385,3306,3297,0_3305,0_3296,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 191_1,2000807,2126573,8933,8973,2_8932,2_8972,15,2791044,2879983,7453,7478,0_7452,0_7477,15,-,2879983,2791044,7478,7453,0_7477,0_7452,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 192_1,1564548,1586333,8812,8817,2_8811,2_8816,6,2880534,2901324,7479,7486,0_7478,0_7485,6,-,2901324,2880534,7486,7479,0_7485,0_7478,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 193_1,918789,1228748,8613,8710,2_8612,2_8709,38,2906762,3197514,7488,7581,0_7487,0_7580,38,-,3197514,2906762,7581,7488,0_7580,0_7487,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 196_1,1667279,1737457,8836,8860,2_8835,2_8859,7,3307667,3328426,7612,7620,0_7611,0_7619,7,-,3328426,3307667,7620,7612,0_7619,0_7611,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034379.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 198_1,76342,499226,8367,8480,2_8366,2_8479,43,3556874,3743061,7700,7763,0_7699,0_7762,43,-,3743061,3556874,7763,7700,0_7762,0_7699,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 36_1,938794,956232,9355,9365,2_9354,2_9364,6,4609076,4621652,1455,1460,0_1454,0_1459,6,-,4621652,4609076,1460,1455,0_1459,0_1454,CP034380.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 40_1,2321595,2343904,9736,9743,2_9735,2_9742,7,4989211,5015070,1584,1592,0_1583,0_1591,7,-,5015070,4989211,1592,1584,0_1591,0_1583,CP034380.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 112_1,52327,393133,9084,9182,2_9083,2_9181,36,2041778,2304155,4257,4345,0_4256,0_4344,36,-,2304155,2041778,4345,4257,0_4344,0_4256,CP034380.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 116_1,836180,886136,9322,9337,2_9321,2_9336,8,2521376,2556411,4410,4421,0_4409,0_4420,8,-,2556411,2521376,4421,4410,0_4420,0_4409,CP034380.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034380.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 173_1,1283816,1351725,9448,9467,2_9447,2_9466,6,4437002,4475246,6519,6528,0_6518,0_6527,6,-,4475246,4437002,6528,6519,0_6527,0_6518,CP034380.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 10_1,1567789,1746881,10244,10299,2_10243,2_10298,34,1535102,1686584,493,535,0_492,0_534,34,-,1686584,1535102,535,493,0_534,0_492,CP034381.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 18_1,270140,366883,9831,9859,2_9830,2_9858,10,2373866,2433587,756,776,0_755,0_775,10,-,2433587,2373866,776,756,0_775,0_755,CP034381.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 1_1,1492367,1540443,10212,10233,2_10211,2_10232,12,4288,72186,2,28,0_1,0_27,12,-,72186,4288,28,2,0_27,0_1,CP034381.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 24_1,116754,490941,9791,9898,2_9790,2_9897,23,3013403,3142446,956,992,0_955,0_991,23,-,3142446,3013403,992,956,0_991,0_955,CP034381.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 5_1,929422,1124441,10035,10095,2_10034,2_10094,19,302649,435615,114,152,0_113,0_151,19,-,435615,302649,152,114,0_151,0_113,CP034381.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 6_1,760554,1408637,9980,10180,2_9979,2_10179,57,456845,1052323,162,357,0_161,0_356,57,-,1052323,456845,357,162,0_356,0_161,CP034381.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034381.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 111_1,511385,573443,9905,9929,2_9904,2_9928,10,1946345,1998111,4227,4243,0_4226,0_4242,10,-,1998111,1946345,4243,4227,0_4242,0_4226,CP034381.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 126_1,2507180,2750169,772,835,1_771,1_834,22,886133,1208946,7179,7273,3_7178,3_7272,22,+,886133,1208946,7179,7273,3_7178,3_7272,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 127_1,1511769,1585457,462,484,1_461,1_483,15,1001447,1080270,7215,7237,3_7214,3_7236,15,+,1001447,1080270,7215,7237,3_7214,3_7236,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 132_1,1730893,1793612,536,558,1_535,1_557,6,1559806,1585849,7375,7384,3_7374,3_7383,6,+,1559806,1585849,7375,7384,3_7374,3_7383,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 134_1,2830576,3075051,865,938,1_864,1_937,21,1828607,2230088,7470,7601,3_7469,3_7600,21,+,1828607,2230088,7470,7601,3_7469,3_7600,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 136_1,2198537,2376718,683,732,1_682,1_731,27,2262512,2497424,7612,7684,3_7611,3_7683,27,+,2262512,2497424,7612,7684,3_7611,3_7683,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 137_1,1960263,2063111,615,642,1_614,1_641,11,2578375,2653073,7709,7727,3_7708,3_7726,11,+,2578375,2653073,7709,7727,3_7708,3_7726,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 141_1,2808437,2829576,857,864,1_856,1_863,7,2906083,2933011,7813,7821,3_7812,3_7820,7,+,2906083,2933011,7813,7821,3_7812,3_7820,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 142_1,2435840,2629801,749,805,1_748,1_804,12,3162335,3243316,7879,7908,3_7878,3_7907,12,+,3162335,3243316,7879,7908,3_7878,3_7907,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 134_1,2849228,2881815,871,885,1_870,1_884,7,1832288,1883332,7472,7490,3_7471,3_7489,7,+,1832288,1883332,7472,7490,3_7471,3_7489,CP034371.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 152_1,1141327,1208804,351,370,1_350,1_369,7,2011818,2055339,8659,8669,3_8658,3_8668,7,+,2011818,2055339,8659,8669,3_8658,3_8668,CP034380.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847525.1,Exophiala_mesophila_vs_Exophiala_crusticola: 158_1,1743233,1770952,539,548,1_538,1_547,5,3082178,3100104,8980,8985,3_8979,3_8984,5,+,3082178,3100104,8980,8985,3_8979,3_8984,CP034380.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_1,KN847526.1,Exophiala_mesophila_vs_Exophiala_crusticola: 160_1,2143175,2197549,666,682,1_665,1_681,11,238001,302730,9072,9091,3_9071,3_9090,11,+,238001,302730,9072,9091,3_9071,3_9090,CP034380.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 17_1,160969,255305,1299,1325,1_1298,1_1324,14,2453629,2525034,820,841,3_819,3_840,14,+,2453629,2525034,820,841,3_819,3_840,CP034376.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 27_1,544542,653483,1424,1452,1_1423,1_1451,11,4184759,4267746,1354,1376,3_1353,3_1375,11,+,4184759,4267746,1354,1376,3_1353,3_1375,CP034376.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 50_1,833914,1263244,1508,1650,1_1507,1_1649,32,1799092,1975614,2540,2587,3_2539,3_2586,32,+,1799092,1975614,2540,2587,3_2539,3_2586,CP034376.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 54_1,325992,679974,1349,1462,1_1348,1_1461,24,2871589,3151698,2874,2988,3_2873,3_2987,24,+,2871589,3151698,2874,2988,3_2873,3_2987,CP034376.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847521.1,Exophiala_mesophila_vs_Exophiala_crusticola: 50_1,740208,1285144,1479,1659,1_1478,1_1658,18,2015236,2528356,2600,2760,3_2599,3_2759,18,+,2015236,2528356,2600,2760,3_2599,3_2759,CP034381.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 69_1,2544960,2603610,2075,2100,1_2074,1_2099,19,236998,311329,3781,3812,3_3780,3_3811,19,+,236998,311329,3781,3812,3_3780,3_3811,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 70_1,1722697,1897718,1816,1870,1_1815,1_1869,18,322560,461249,3817,3860,3_3816,3_3859,18,+,322560,461249,3817,3860,3_3816,3_3859,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 80_1,3498640,3521990,2402,2411,1_2401,1_2410,9,2367876,2391474,4485,4494,3_4484,3_4493,9,+,2367876,2391474,4485,4494,3_4484,3_4493,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 82_1,3359091,3383098,2353,2362,1_2352,1_2361,8,2468186,2502554,4517,4527,3_4516,3_4526,8,+,2468186,2502554,4517,4527,3_4516,3_4526,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 83_1,3699723,3838298,2465,2513,1_2464,1_2512,19,2545469,2639680,4540,4568,3_4539,3_4567,19,+,2545469,2639680,4540,4568,3_4539,3_4567,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 85_1,2618489,2676255,2103,2120,1_2102,1_2119,13,2744064,2794566,4611,4626,3_4610,3_4625,13,+,2744064,2794566,4611,4626,3_4610,3_4625,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 86_1,3383340,3753212,2363,2486,1_2362,1_2485,37,2906653,3342589,4658,4810,3_4657,3_4809,37,+,2906653,3342589,4658,4810,3_4657,3_4809,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 88_1,2690255,2747295,2124,2145,1_2123,1_2144,16,3488109,3548268,4845,4863,3_4844,3_4862,16,+,3488109,3548268,4845,4863,3_4844,3_4862,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 89_1,1795774,1987690,1843,1897,1_1842,1_1896,13,3681847,3844511,4906,4940,3_4905,3_4939,13,+,3681847,3844511,4906,4940,3_4905,3_4939,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 90_1,1421363,1495639,1712,1741,1_1711,1_1740,10,3900444,3960530,4957,4980,3_4956,3_4979,10,+,3900444,3960530,4957,4980,3_4956,3_4979,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 94_1,3256385,3335887,2324,2348,1_2323,1_2347,20,4513018,4613778,5149,5176,3_5148,3_5175,20,+,4513018,4613778,5149,5176,3_5148,3_5175,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 95_1,3130352,3185511,2276,2300,1_2275,1_2299,19,4626075,4692834,5179,5200,3_5178,3_5199,19,+,4626075,4692834,5179,5200,3_5178,3_5199,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847522.1,Exophiala_mesophila_vs_Exophiala_crusticola: 97_1,1631319,1702703,1781,1809,1_1780,1_1808,15,4866581,4994938,5263,5307,3_5262,3_5306,15,+,4866581,4994938,5263,5307,3_5262,3_5306,CP034372.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_14,KN847524.1,Exophiala_mesophila_vs_Exophiala_crusticola: 135_1,83357,94996,1270,1274,1_1269,1_1273,5,2016154,2027181,7534,7538,3_7533,3_7537,5,+,2016154,2027181,7534,7538,3_7533,3_7537,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 10_1,3065183,3293926,3524,3606,1_3523,1_3605,18,1528746,1642180,501,537,3_500,3_536,18,+,1528746,1642180,501,537,3_500,3_536,CP034375.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 11_1,2892800,2920523,3467,3477,1_3466,1_3476,8,1645312,1671317,539,546,3_538,3_545,8,+,1645312,1671317,539,546,3_538,3_545,CP034375.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_mesophila,contig_16,KN847520.1,Exophiala_mesophila_vs_Exophiala_crusticola: 3_1,3138352,3157842,3549,3556,1_3548,1_3555,6,185632,208829,66,73,3_65,3_72,6,+,185632,208829,66,73,3_65,3_72,CP034375.1,Exophiala_lecanii_corni
