genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 160_1,1972956,1990314,604,612,2_603,2_611,6,2770650,2789460,5994,6003,0_5993,0_6002,6,-,2789460,2770650,6003,5994,0_6002,0_5993,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 161_1,112273,311073,36,90,2_35,2_89,21,2800809,2953110,6006,6061,0_6005,0_6060,21,-,2953110,2800809,6061,6006,0_6060,0_6005,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 162_1,638074,694693,185,200,2_184,2_199,7,2999761,3045761,6080,6092,0_6079,0_6091,7,-,3045761,2999761,6092,6080,0_6091,0_6079,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 164_1,3165643,3231994,967,979,2_966,2_978,12,3107530,3150763,6114,6127,0_6113,0_6126,12,-,3150763,3107530,6127,6114,0_6126,0_6113,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 174_1,1954518,2534857,598,784,2_597,2_783,47,105297,570044,6588,6725,0_6587,0_6724,47,-,570044,105297,6725,6588,0_6724,0_6587,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 176_1,755642,887139,222,269,2_221,2_268,36,571138,717356,6726,6778,0_6725,0_6777,36,-,717356,571138,6778,6726,0_6777,0_6725,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 178_1,1440343,1543242,440,472,2_439,2_471,22,753616,850331,6794,6828,0_6793,0_6827,22,-,850331,753616,6828,6794,0_6827,0_6793,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 220_1,1385772,1421080,430,438,2_429,2_437,7,3423681,3460459,8819,8828,0_8818,0_8827,7,-,3460459,3423681,8828,8819,0_8827,0_8818,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 221_1,1548077,1798636,475,544,2_474,2_543,21,23500,140647,8863,8896,0_8862,0_8895,21,-,140647,23500,8896,8863,0_8895,0_8862,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 223_1,1119638,1379908,347,428,2_346,2_427,37,356246,574189,8964,9033,0_8963,0_9032,37,-,574189,356246,9033,8964,0_9032,0_8963,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 224_1,3424517,3509791,1032,1056,2_1031,2_1055,11,582575,699222,9037,9067,0_9036,0_9066,11,-,699222,582575,9067,9037,0_9066,0_9036,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 225_1,2454847,2496036,758,770,2_757,2_769,9,714361,785996,9073,9095,0_9072,0_9094,9,-,785996,714361,9095,9073,0_9094,0_9072,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 4_1,3069926,3145710,2104,2126,2_2103,2_2125,12,184884,302228,73,113,0_72,0_112,12,-,302228,184884,113,73,0_112,0_72,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 47_1,649696,780423,1386,1429,2_1385,2_1428,17,47550,167810,2049,2084,0_2048,0_2083,17,-,167810,47550,2084,2049,0_2083,0_2048,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 48_1,94899,270295,1245,1295,2_1244,2_1294,26,168867,310367,2085,2130,0_2084,0_2129,26,-,310367,168867,2130,2085,0_2129,0_2084,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 51_1,1713476,1741046,1695,1704,2_1694,2_1703,8,404951,432618,2159,2167,0_2158,0_2166,8,-,432618,404951,2167,2159,0_2166,0_2158,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 52_1,1382900,1444120,1599,1613,2_1598,2_1612,7,439668,472945,2171,2179,0_2170,0_2178,7,-,472945,439668,2179,2171,0_2178,0_2170,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 56_1,1899823,2028656,1742,1776,2_1741,2_1775,23,939924,1050038,2315,2349,0_2314,0_2348,23,-,1050038,939924,2349,2315,0_2348,0_2314,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 57_1,448950,481611,1329,1336,2_1328,2_1335,7,1054601,1083349,2352,2358,0_2351,0_2357,7,-,1083349,1054601,2358,2352,0_2357,0_2351,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 58_1,1561767,1630347,1648,1671,2_1647,2_1670,15,1084297,1160771,2359,2376,0_2358,0_2375,15,-,1160771,1084297,2376,2359,0_2375,0_2358,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 60_1,787121,845722,1431,1448,2_1430,2_1447,11,1293084,1351849,2428,2443,0_2427,0_2442,11,-,1351849,1293084,2443,2428,0_2442,0_2427,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 64_1,1775025,1873965,1710,1733,2_1709,2_1732,12,1651094,1723072,2512,2527,0_2511,0_2526,12,-,1723072,1651094,2527,2512,0_2526,0_2511,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 69_1,399381,439659,1315,1326,2_1314,2_1325,10,2117019,2186181,2643,2658,0_2642,0_2657,10,-,2186181,2117019,2658,2643,0_2657,0_2642,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 126_1,2837989,2882299,2019,2033,2_2018,2_2032,9,3921016,3981307,4838,4853,0_4837,0_4852,9,-,3981307,3921016,4853,4838,0_4852,0_4837,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 130_1,2915205,2966505,2047,2067,2_2046,2_2066,8,4530900,4571841,5024,5044,0_5023,0_5043,8,-,4571841,4530900,5044,5024,0_5043,0_5023,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 131_1,2146399,2165664,1814,1821,2_1813,2_1820,5,4593965,4610536,5052,5058,0_5051,0_5057,5,-,4610536,4593965,5058,5052,0_5057,0_5051,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 132_1,2420489,2453412,1886,1898,2_1885,2_1897,7,4642451,4671881,5065,5073,0_5064,0_5072,7,-,4671881,4642451,5073,5065,0_5072,0_5064,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 201_1,2744227,2765476,1991,1999,2_1990,2_1998,9,290059,310731,7878,7886,0_7877,0_7885,9,-,310731,290059,7886,7878,0_7885,0_7877,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 93_1,1170209,1230725,2610,2627,2_2609,2_2626,11,4948793,5060071,3541,3584,0_3540,0_3583,11,-,5060071,4948793,3584,3541,0_3583,0_3540,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 100_1,1749022,1824636,2771,2794,2_2770,2_2793,19,574236,669186,3786,3819,0_3785,0_3818,19,-,669186,574236,3819,3786,0_3818,0_3785,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 101_1,1062407,1167209,2570,2609,2_2569,2_2608,23,670683,772650,3821,3859,0_3820,0_3858,23,-,772650,670683,3859,3821,0_3858,0_3820,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 102_1,224784,502873,2312,2389,2_2311,2_2388,13,793023,856213,3867,3890,0_3866,0_3889,13,-,856213,793023,3890,3867,0_3889,0_3866,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 104_1,1825150,1903088,2795,2821,2_2794,2_2820,12,1033835,1152073,3935,3979,0_3934,0_3978,12,-,1152073,1033835,3979,3935,0_3978,0_3934,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 134_1,744512,929499,2470,2531,2_2469,2_2530,25,66409,146367,5145,5171,0_5144,0_5170,25,-,146367,66409,5171,5145,0_5170,0_5144,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 135_1,2112914,2267143,2888,2936,2_2887,2_2935,39,147731,325135,5172,5236,0_5171,0_5235,39,-,325135,147731,5236,5172,0_5235,0_5171,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 136_1,2911437,3033699,3128,3162,2_3127,2_3161,24,329708,425020,5237,5269,0_5236,0_5268,24,-,425020,329708,5269,5237,0_5268,0_5236,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 141_1,2024485,2068536,2860,2870,2_2859,2_2869,7,742585,775168,5365,5373,0_5364,0_5372,7,-,775168,742585,5373,5365,0_5372,0_5364,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 204_1,3083572,3105267,3178,3186,2_3177,2_3185,7,498564,518971,7940,7949,0_7939,0_7948,7,-,518971,498564,7949,7940,0_7948,0_7939,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034372.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 206_1,2617461,2852209,3033,3106,2_3032,2_3105,28,660640,833432,7989,8052,0_7988,0_8051,28,-,833432,660640,8052,7989,0_8051,0_7988,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 23_1,3065673,3113820,4254,4265,2_4253,2_4264,7,2829305,2896743,893,909,0_892,0_908,7,-,2896743,2829305,909,893,0_908,0_892,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 62_1,247458,376192,3397,3424,2_3396,2_3423,6,1465313,1640117,2467,2509,0_2466,0_2508,6,-,1640117,1465313,2509,2467,0_2508,0_2466,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 65_1,418026,534297,3439,3481,2_3438,2_3480,17,1829492,1975044,2559,2599,0_2558,0_2598,17,-,1975044,1829492,2599,2559,0_2598,0_2558,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 80_1,68735,152260,3342,3370,2_3341,2_3369,8,3022513,3130186,2909,2951,0_2908,0_2950,8,-,3130186,3022513,2951,2909,0_2950,0_2908,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 108_1,1460802,1763375,3761,3853,2_3760,2_3852,35,1491117,1874638,4088,4204,0_4087,0_4203,35,-,1874638,1491117,4204,4088,0_4203,0_4087,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 129_1,384725,414449,3426,3437,2_3425,2_3436,8,4476918,4500926,5004,5012,0_5003,0_5011,8,-,4500926,4476918,5012,5004,0_5011,0_5003,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 133_1,19922,79874,3328,3346,2_3327,2_3345,13,4703503,4759882,5087,5109,0_5086,0_5108,13,-,4759882,4703503,5109,5087,0_5108,0_5086,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 167_1,1198417,1368248,3683,3737,2_3682,2_3736,29,3414403,3556888,6201,6243,0_6200,0_6242,29,-,3556888,3414403,6243,6201,0_6242,0_6200,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034373.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 229_1,1771071,1912008,3854,3898,2_3853,2_3897,25,1231186,1344739,9216,9249,0_9215,0_9248,25,-,1344739,1231186,9249,9216,0_9248,0_9215,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 26_1,673597,766659,4523,4551,2_4522,2_4550,13,3317836,3387561,1056,1079,0_1055,0_1078,13,-,3387561,3317836,1079,1056,0_1078,0_1055,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 28_1,1363933,1395380,4721,4733,2_4720,2_4732,7,3481436,3495314,1107,1114,0_1106,0_1113,7,-,3495314,3481436,1114,1107,0_1113,0_1106,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 37_1,2571508,2877312,5092,5178,2_5091,2_5177,44,4637160,4920963,1466,1559,0_1465,0_1558,44,-,4920963,4637160,1559,1466,0_1558,0_1465,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 168_1,2175642,2570920,4973,5091,2_4972,2_5090,60,3574745,3964306,6249,6366,0_6248,0_6365,60,-,3964306,3574745,6366,6249,0_6365,0_6248,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 170_1,1737795,1768091,4837,4850,2_4836,2_4849,12,3990169,4046290,6375,6399,0_6374,0_6398,12,-,4046290,3990169,6399,6375,0_6398,0_6374,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 212_1,1524733,1960206,4770,4911,2_4769,2_4910,49,1929265,2155614,8388,8457,0_8387,0_8456,49,-,2155614,1929265,8457,8388,0_8456,0_8387,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 214_1,367140,451386,4434,4459,2_4433,2_4458,17,2349202,2447560,8508,8539,0_8507,0_8538,17,-,2447560,2349202,8539,8508,0_8538,0_8507,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034374.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 215_1,962794,1237233,4611,4676,2_4610,2_4675,34,2463569,3130577,8545,8723,0_8544,0_8722,34,-,3130577,2463569,8723,8545,0_8722,0_8544,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 82_1,350250,392003,5308,5322,2_5307,2_5321,9,3206731,3247277,2983,2997,0_2982,0_2996,9,-,3247277,3206731,2997,2983,0_2996,0_2982,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 85_1,954837,980221,5480,5490,2_5479,2_5489,10,3681296,3708513,3127,3139,0_3126,0_3138,10,-,3708513,3681296,3139,3127,0_3138,0_3126,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 86_1,1292266,1818652,5584,5688,2_5583,2_5687,45,3730651,4052076,3149,3249,0_3148,0_3248,45,-,4052076,3730651,3249,3149,0_3248,0_3148,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 128_1,1819658,2233983,5689,5810,2_5688,2_5809,59,4034982,4444483,4868,4994,0_4867,0_4993,59,-,4444483,4034982,4994,4868,0_4993,0_4867,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034375.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 146_1,60975,330275,5220,5301,2_5219,2_5300,34,1103648,1346690,5465,5549,0_5464,0_5548,34,-,1346690,1103648,5549,5465,0_5548,0_5464,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 20_1,1511499,1606884,6400,6425,2_6399,2_6424,12,2541701,2648213,812,837,0_811,0_836,12,-,2648213,2541701,837,812,0_836,0_811,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 61_1,2223775,2339032,6610,6639,2_6609,2_6638,13,1377070,1463305,2449,2466,0_2448,0_2465,13,-,1463305,1377070,2466,2449,0_2465,0_2448,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 75_1,468987,516609,6091,6103,2_6090,2_6102,9,2614365,2677588,2788,2802,0_2787,0_2801,9,-,2677588,2614365,2802,2788,0_2801,0_2787,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 76_1,1043305,1073803,6259,6265,2_6258,2_6264,6,2681400,2705667,2803,2808,0_2802,0_2807,6,-,2705667,2681400,2808,2803,0_2807,0_2802,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 110_1,1780032,1851939,6481,6507,2_6480,2_6506,10,1857670,1933794,4199,4223,0_4198,0_4222,10,-,1933794,1857670,4223,4199,0_4222,0_4198,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 149_1,2437930,2564231,6674,6710,2_6673,2_6709,20,1709643,1798150,5656,5686,0_5655,0_5685,20,-,1798150,1709643,5686,5656,0_5685,0_5655,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034376.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 150_1,1301398,1329601,6333,6341,2_6332,2_6340,6,1819219,1848229,5692,5700,0_5691,0_5699,6,-,1848229,1819219,5700,5692,0_5699,0_5691,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 89_1,2320291,2508829,7460,7520,2_7459,2_7519,22,4444874,4529324,3375,3404,0_3374,0_3403,22,-,4529324,4444874,3404,3375,0_3403,0_3374,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 91_1,1897816,2121998,7331,7390,2_7330,2_7389,7,4685506,4762498,3451,3476,0_3450,0_3475,7,-,4762498,4685506,3476,3451,0_3475,0_3450,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 96_1,1026914,1077948,7051,7066,2_7050,2_7065,6,61738,79653,3618,3625,0_3617,0_3624,6,-,79653,61738,3625,3618,0_3624,0_3617,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000003.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 99_1,363439,393361,6851,6862,2_6850,2_6861,9,397115,448651,3723,3742,0_3722,0_3741,9,-,448651,397115,3742,3723,0_3741,0_3722,BCHY01000003.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 183_1,470387,535913,6888,6910,2_6887,2_6909,8,1327604,1353871,6981,6990,0_6980,0_6989,8,-,1353871,1327604,6990,6981,0_6989,0_6980,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 184_1,69729,940607,6760,7020,2_6759,2_7019,71,1381938,1835936,7003,7143,0_7002,0_7142,71,-,1835936,1381938,7143,7003,0_7142,0_7002,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 185_1,1356632,1676071,7142,7249,2_7141,2_7248,34,1885367,2093671,7162,7232,0_7161,0_7231,34,-,2093671,1885367,7232,7162,0_7231,0_7161,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 186_1,807807,874253,6982,7002,2_6981,2_7001,14,2096023,2156463,7233,7254,0_7232,0_7253,14,-,2156463,2096023,7254,7233,0_7253,0_7232,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034377.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 190_1,2126483,2284983,7392,7450,2_7391,2_7449,20,2635798,2713475,7406,7434,0_7405,0_7433,20,-,2713475,2635798,7434,7406,0_7433,0_7405,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 29_1,912701,1073377,7835,7879,2_7834,2_7878,25,3575807,3695046,1147,1181,0_1146,0_1180,25,-,3695046,3575807,1181,1147,0_1180,0_1146,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034378.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 32_1,2273944,2308322,8253,8261,2_8252,2_8260,8,3878240,3909934,1235,1243,0_1234,0_1242,8,-,3909934,3878240,1243,1235,0_1242,0_1234,BCHY01000001.1,Exophiala_alcalophila
