genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 12_1,3681296,3708513,3127,3139,0_3126,0_3138,10,1489941,1515929,486,496,3_485,3_495,10,+,1489941,1515929,486,496,3_485,3_495,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 17_1,3201711,3224657,2981,2990,0_2980,0_2989,7,1996763,2063560,659,681,3_658,3_680,7,+,1996763,2063560,659,681,3_658,3_680,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 41_1,2536798,2599093,2759,2782,0_2758,0_2781,13,5533805,5646678,1787,1822,3_1786,3_1821,13,+,5533805,5646678,1787,1822,3_1786,3_1821,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 5_1,2817502,2873062,2855,2876,0_2854,0_2875,8,520050,557578,164,176,3_163,3_175,8,+,520050,557578,164,176,3_163,3_175,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 8_1,3730651,4052076,3149,3249,0_3148,0_3248,41,806741,1172600,259,376,3_258,3_375,41,+,806741,1172600,259,376,3_258,3_375,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847521.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 80_1,2681400,2705667,2803,2808,0_2802,0_2807,6,4787506,4812947,3492,3498,3_3491,3_3497,6,+,4787506,4812947,3492,3498,3_3491,3_3497,KN847521.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 104_1,4766808,5063318,3479,3586,0_3478,0_3585,35,2413611,2685724,4502,4586,3_4501,3_4585,35,+,2413611,2685724,4502,4586,3_4501,3_4585,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 124_1,3104165,3112469,2940,2944,0_2939,0_2943,5,64420,81142,5360,5367,3_5359,3_5366,5,+,64420,81142,5360,5367,3_5359,3_5366,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 128_1,478077,575993,2180,2209,0_2179,0_2208,20,353336,429846,5441,5466,3_5440,3_5465,20,+,353336,429846,5441,5466,3_5440,3_5465,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 131_1,758478,898907,2265,2305,0_2264,0_2304,31,773762,910607,5588,5627,3_5587,3_5626,31,+,773762,910607,5588,5627,3_5587,3_5626,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 132_1,350141,396393,2143,2157,0_2142,0_2156,13,911797,969400,5628,5645,3_5627,3_5644,13,+,911797,969400,5628,5645,3_5627,3_5644,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 133_1,1143997,1283211,2374,2424,0_2373,0_2423,39,1029922,1177067,5663,5713,3_5662,3_5712,39,+,1029922,1177067,5663,5713,3_5662,3_5712,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 134_1,439668,751949,2171,2264,0_2170,0_2263,28,1184187,1301895,5716,5750,3_5715,3_5749,28,+,1184187,1301895,5716,5750,3_5715,3_5749,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 136_1,2034504,2061945,2621,2628,0_2620,0_2627,7,1393478,1425446,5775,5784,3_5774,3_5783,7,+,1393478,1425446,5775,5784,3_5774,3_5783,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 144_1,939924,1035238,2315,2345,0_2314,0_2344,19,2167978,2250630,6015,6041,3_6014,3_6040,19,+,2167978,2250630,6015,6041,3_6014,3_6040,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 201_1,4685506,4740406,3451,3468,0_3450,0_3467,7,407731,510470,8147,8180,3_8146,3_8179,7,+,407731,510470,8147,8180,3_8146,3_8179,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000002.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 210_1,4581372,4663150,3418,3442,0_3417,0_3441,13,1827843,1915674,8611,8628,3_8610,3_8627,13,+,1827843,1915674,8611,8628,3_8610,3_8627,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 2_1,4107358,4548946,4893,5032,0_4892,0_5031,27,153743,426540,54,136,3_53,3_135,27,+,153743,426540,54,136,3_53,3_135,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 6_1,4034982,4262525,4868,4940,0_4867,0_4939,32,620568,804067,204,257,3_203,3_256,32,+,620568,804067,204,257,3_203,3_256,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847521.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 52_1,2992714,3080812,4553,4576,0_4552,0_4575,13,1210493,1455275,2364,2434,3_2363,3_2433,13,+,1210493,1455275,2364,2434,3_2363,3_2433,KN847521.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847521.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 68_1,3725277,3823549,4769,4806,0_4768,0_4805,6,3332231,3383051,3045,3064,3_3044,3_3063,6,+,3332231,3383051,3045,3064,3_3044,3_3063,KN847521.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847521.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 73_1,1491117,1559983,4088,4105,0_4087,0_4104,12,3766476,3809532,3180,3193,3_3179,3_3192,12,+,3766476,3809532,3180,3193,3_3179,3_3192,KN847521.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 105_1,793023,812721,3867,3875,0_3866,0_3874,7,2545469,2563630,4540,4547,3_4539,3_4546,7,+,2545469,2563630,4540,4547,3_4539,3_4546,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 108_1,1165217,1282340,3983,4017,0_3982,0_4016,13,2875682,3059093,4652,4705,3_4651,3_4704,13,+,2875682,3059093,4652,4705,3_4651,3_4704,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 109_1,670683,1004215,3821,3924,0_3820,0_3923,31,3074496,3477843,4707,4842,3_4706,3_4841,31,+,3074496,3477843,4707,4842,3_4706,3_4841,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 118_1,1033835,1150640,3935,3978,0_3934,0_3977,12,4328269,4408346,5091,5114,3_5090,3_5113,12,+,4328269,4408346,5091,5114,3_5090,3_5113,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 119_1,574236,669186,3786,3819,0_3785,0_3818,18,4410361,4520375,5115,5150,3_5114,3_5149,18,+,4410361,4520375,5115,5150,3_5114,3_5149,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 139_1,4642451,4671881,5065,5073,0_5064,0_5072,7,1790366,1814940,5898,5907,3_5897,3_5906,7,+,1790366,1814940,5898,5907,3_5897,3_5906,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 142_1,4593965,4610536,5052,5058,0_5051,0_5057,6,2030558,2041852,5967,5972,3_5966,3_5971,6,+,2030558,2041852,5967,5972,3_5966,3_5971,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 145_1,3907247,4034599,4835,4867,0_4834,0_4866,17,2470788,2595870,6127,6167,3_6126,3_6166,17,+,2470788,2595870,6127,6167,3_6126,3_6166,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 151_1,1738066,1894358,4163,4208,0_4162,0_4207,14,3298403,3374425,6374,6397,3_6373,3_6396,14,+,3298403,3374425,6374,6397,3_6373,3_6396,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 157_1,1651191,1720766,4136,4158,0_4135,0_4157,6,4492308,4522991,6735,6743,3_6734,3_6742,6,+,4492308,4522991,6735,6743,3_6734,3_6742,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 205_1,397115,515573,3723,3764,0_3722,0_3763,14,687368,842088,8244,8297,3_8243,3_8296,14,+,687368,842088,8244,8297,3_8243,3_8296,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 215_1,2064882,2921183,4266,4533,0_4265,0_4532,115,2294553,3068161,8742,8974,3_8741,3_8973,115,+,2294553,3068161,8742,8974,3_8741,3_8973,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000003.1,KN847526.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 216_1,2345021,2517432,4360,4407,0_4359,0_4406,7,40452,85677,9005,9024,3_9004,3_9023,7,+,40452,85677,9005,9024,3_9004,3_9023,KN847526.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 18_1,1119356,1345611,5471,5548,0_5470,0_5547,35,2077889,2334366,685,774,3_684,3_773,35,+,2077889,2334366,685,774,3_684,3_773,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 1_1,1032072,1064135,5446,5455,0_5445,0_5454,6,83696,129365,30,44,3_29,3_43,6,+,83696,129365,30,44,3_29,3_43,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 20_1,1709643,1794455,5656,5685,0_5655,0_5684,19,2438589,2527093,816,842,3_815,3_841,19,+,2438589,2527093,816,842,3_815,3_841,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 37_1,3930167,4009640,6357,6383,0_6356,0_6382,16,4825046,5047856,1556,1637,3_1555,3_1636,16,+,4825046,5047856,1556,1637,3_1555,3_1636,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 3_1,1533204,1596388,5603,5624,0_5602,0_5623,12,167022,201152,59,71,3_58,3_70,12,+,167022,201152,59,71,3_58,3_70,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 43_1,3574745,3903781,6249,6348,0_6248,0_6347,47,5835822,6039497,1890,1949,3_1889,3_1948,47,+,5835822,6039497,1890,1949,3_1889,3_1948,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847521.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 83_1,2140025,2213889,5792,5806,0_5791,0_5805,10,5105164,5255899,3590,3629,3_3589,3_3628,10,+,5105164,5255899,3590,3629,3_3589,3_3628,KN847521.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 106_1,500858,529275,5293,5303,0_5292,0_5302,10,2690108,2736140,4588,4608,3_4587,3_4607,10,+,2690108,2736140,4588,4608,3_4587,3_4607,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 113_1,734023,1010305,5363,5441,0_5362,0_5440,31,3756580,3970777,4924,4983,3_4923,3_4982,31,+,3756580,3970777,4924,4983,3_4923,3_4982,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 115_1,147731,325135,5172,5236,0_5171,0_5235,40,4007704,4145555,4994,5040,3_4993,3_5039,40,+,4007704,4145555,4994,5040,3_4993,3_5039,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 116_1,742585,775168,5365,5373,0_5364,0_5372,6,4169146,4214874,5047,5056,3_5046,3_5055,6,+,4169146,4214874,5047,5056,3_5046,3_5055,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 91_1,329708,391664,5237,5253,0_5236,0_5252,13,379965,461249,3839,3860,3_3838,3_3859,13,+,379965,461249,3839,3860,3_3838,3_3859,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 154_1,3414403,3557848,6201,6244,0_6200,0_6243,28,3795360,3982204,6529,6587,3_6528,3_6586,28,+,3795360,3982204,6529,6587,3_6528,3_6586,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 166_1,2522715,2769037,5917,5992,0_5916,0_5991,32,234195,424863,6966,7015,3_6965,3_7014,32,+,234195,424863,6966,7015,3_6965,3_7014,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 179_1,2263177,2333141,5821,5847,0_5820,0_5846,8,1692206,1725361,7426,7437,3_7425,3_7436,8,+,1692206,1725361,7426,7437,3_7425,3_7436,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 183_1,3314860,3391700,6177,6198,0_6176,0_6197,17,2169864,2247812,7585,7606,3_7584,3_7605,17,+,2169864,2247812,7585,7606,3_7584,3_7605,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 184_1,3054577,3088832,6096,6109,0_6095,0_6108,7,2297307,2348384,7618,7637,3_7617,3_7636,7,+,2297307,2348384,7618,7637,3_7617,3_7636,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 185_1,284661,299627,5222,5227,0_5221,0_5226,6,2315258,2330009,7625,7631,3_7624,3_7630,6,+,2315258,2330009,7625,7631,3_7624,3_7630,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 194_1,3191160,3310435,6132,6175,0_6131,0_6174,33,3250152,3474214,7911,7996,3_7910,3_7995,33,+,3250152,3474214,7911,7996,3_7910,3_7995,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847526.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 217_1,4145917,4528279,6426,6548,0_6425,0_6547,58,120332,592205,9036,9191,3_9035,3_9190,58,+,120332,592205,9036,9191,3_9035,3_9190,KN847526.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000004.1,KN847526.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 218_1,4058948,4153339,6400,6428,0_6399,0_6427,17,344986,430123,9109,9136,3_9108,3_9135,17,+,344986,430123,9109,9136,3_9108,3_9135,KN847526.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 101_1,2708526,2979612,7432,7513,0_7431,0_7512,22,1883260,2118368,4324,4403,3_4323,3_4402,22,+,1883260,2118368,4324,4403,3_4323,3_4402,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 111_1,958323,1011081,6856,6874,0_6855,0_6873,15,3497057,3553044,4847,4865,3_4846,3_4864,15,+,3497057,3553044,4847,4865,3_4846,3_4864,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 94_1,3210516,3509228,7585,7685,0_7584,0_7684,44,709926,929192,3943,4020,3_3942,3_4019,44,+,709926,929192,3943,4020,3_3942,3_4019,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 95_1,2906762,3328426,7488,7620,0_7487,0_7619,35,978331,1328441,4035,4152,3_4034,3_4151,35,+,978331,1328441,4035,4152,3_4034,3_4151,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 165_1,724198,753342,6782,6793,0_6781,0_6792,10,201122,234135,6954,6965,3_6953,3_6964,10,+,201122,234135,6954,6965,3_6953,3_6964,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 177_1,177770,268582,6601,6628,0_6600,0_6627,16,1467305,1656309,7349,7409,3_7348,3_7408,16,+,1467305,1656309,7349,7409,3_7348,3_7408,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 178_1,915962,932152,6843,6851,0_6842,0_6850,7,1671086,1685664,7415,7422,3_7414,3_7421,7,+,1671086,1685664,7415,7422,3_7414,3_7421,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 182_1,486097,565830,6701,6723,0_6700,0_6722,10,1974024,2051032,7524,7543,3_7523,3_7542,10,+,1974024,2051032,7524,7543,3_7523,3_7542,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 189_1,105297,428554,6588,6683,0_6587,0_6682,26,2686845,2873995,7743,7802,3_7742,3_7801,26,+,2686845,2873995,7743,7802,3_7742,3_7801,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 198_1,2646212,2668634,7412,7419,0_7411,0_7418,7,62474,83117,8034,8040,3_8033,3_8039,7,+,62474,83117,8034,8040,3_8033,3_8039,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 200_1,2635798,2711996,7406,7433,0_7405,0_7432,14,336804,404635,8117,8146,3_8116,3_8145,14,+,336804,404635,8117,8146,3_8116,3_8145,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 204_1,1633590,1776821,7075,7122,0_7074,0_7121,20,653500,883220,8231,8313,3_8230,3_8312,20,+,653500,883220,8231,8313,3_8230,3_8312,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 207_1,1381938,2076000,7003,7228,0_7002,0_7227,68,928470,1801911,8327,8604,3_8326,3_8603,68,+,928470,1801911,8327,8604,3_8326,3_8603,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 211_1,2534054,2570082,7376,7390,0_7375,0_7389,10,1927575,1972306,8631,8644,3_8630,3_8643,10,+,1927575,1972306,8631,8644,3_8630,3_8643,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847525.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 214_1,1782866,1835936,7123,7143,0_7122,0_7142,11,2166747,2268845,8707,8734,3_8706,3_8733,11,+,2166747,2268845,8707,8734,3_8706,3_8733,KN847525.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000005.1,KN847527.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 219_1,3648561,3726570,7732,7759,0_7731,0_7758,14,91289,184897,9212,9240,3_9211,3_9239,14,+,91289,184897,9212,9240,3_9211,3_9239,KN847527.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 23_1,2981064,3056408,8680,8707,0_8679,0_8706,15,2784660,2836591,908,923,3_907,3_922,15,+,2784660,2836591,908,923,3_907,3_922,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 24_1,2354763,2462619,8509,8544,0_8508,0_8543,13,2850314,2984494,928,973,3_927,3_972,13,+,2850314,2984494,928,973,3_927,3_972,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 27_1,1637815,1784674,8307,8352,0_8306,0_8351,6,3371040,3390227,1101,1109,3_1100,3_1108,6,+,3371040,3390227,1101,1109,3_1100,3_1108,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 30_1,2203437,3130577,8473,8723,0_8472,0_8722,62,3730958,4180773,1218,1351,3_1217,3_1350,62,+,3730958,4180773,1218,1351,3_1217,3_1350,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847520.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 32_1,3143788,3202878,8726,8746,0_8725,0_8745,14,4407070,4462252,1423,1441,3_1422,3_1440,14,+,4407070,4462252,1423,1441,3_1422,3_1440,KN847520.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847521.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 86_1,1583363,1619959,8291,8301,0_8290,0_8300,6,5271595,5300094,3635,3643,3_3634,3_3642,6,+,5271595,5300094,3635,3643,3_3634,3_3642,KN847521.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 112_1,765051,833432,8033,8052,0_8032,0_8051,13,3676729,3737093,4905,4918,3_4904,3_4917,13,+,3676729,3737093,4905,4918,3_4904,3_4917,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847522.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 90_1,498564,518439,7940,7948,0_7939,0_7947,6,315802,346652,3814,3827,3_3813,3_3826,6,+,315802,346652,3814,3827,3_3813,3_3826,KN847522.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847523.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 146_1,290059,308894,7878,7885,0_7877,0_7884,7,2519058,2537848,6144,6150,3_6143,3_6149,7,+,2519058,2537848,6144,6150,3_6143,3_6149,KN847523.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 163_1,1210940,1263025,8172,8182,0_8171,0_8181,6,19182,86651,6895,6909,3_6894,3_6908,6,+,19182,86651,6895,6909,3_6894,3_6908,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 180_1,3303986,3405568,8784,8817,0_8783,0_8816,10,1792761,1913646,7461,7499,3_7460,3_7498,10,+,1792761,1913646,7461,7499,3_7460,3_7498,KN847524.1,Exophiala_mesophila
Exophiala_alcalophila,Exophiala_mesophila,BCHY01000006.1,KN847524.1,Exophiala_mesophila_vs_Exophiala_alcalophila: 192_1,3351187,3494630,8798,8836,0_8797,0_8835,11,3059304,3133943,7851,7871,3_7850,3_7870,11,+,3059304,3133943,7851,7871,3_7850,3_7870,KN847524.1,Exophiala_mesophila
